soil_id,sample_type,device,water_content,suction
lldllj,undisturbed,dewpoint,0.13140000000000002,17042.108332264823
mmalem,undisturbed,sem,0.7301000000000001,1.9165639797348215
mmalem,undisturbed,sem,0.7304,2.5381852832208094
mmalem,undisturbed,sem,0.7303000000000001,3.108302814568349
mmalem,undisturbed,sem,0.7299,3.4003476522985134
mmalem,undisturbed,sem,0.7293999999999999,3.585282007758332
mmalem,undisturbed,sem,0.7288,3.9131214008114275
mmalem,undisturbed,sem,0.7278,4.3804963386743605
mmalem,undisturbed,sem,0.7265999999999999,5.04107689031613
mmalem,undisturbed,sem,0.7253000000000001,6.390330525942108
mmalem,undisturbed,sem,0.7240000000000001,8.327666444737366
mmalem,undisturbed,sem,0.7225,10.38779383527953
mmalem,undisturbed,sem,0.7209,12.72106060530892
mmalem,undisturbed,sem,0.7191,15.36467299632395
mmalem,undisturbed,sem,0.7172,17.80423515286832
mmalem,undisturbed,sem,0.7153,19.657275375990835
mmalem,undisturbed,sem,0.7131000000000001,21.653261545134406
mmalem,undisturbed,sem,0.7108,23.57888811531645
mmalem,undisturbed,sem,0.7084,24.072617858852322
mmalem,undisturbed,sem,0.7056999999999999,25.207125386324186
mmalem,undisturbed,sem,0.703,26.516934855094522
mmalem,undisturbed,sem,0.7003,26.032946249183976
mmalem,undisturbed,sem,0.6970999999999999,24.97602507168745
mmalem,undisturbed,sem,0.6938,20.918152348673413
mmalem,undisturbed,sem,0.6907,19.432260405459377
mmalem,undisturbed,sem,0.6870999999999999,23.47055296511153
mmalem,undisturbed,sem,0.6831999999999999,26.762293032411574
mmalem,undisturbed,sem,0.6792,29.411916319224602
mmalem,undisturbed,sem,0.6751,31.733890707125386
mmalem,undisturbed,sem,0.6709,33.92527069717095
mmalem,undisturbed,sem,0.6665000000000001,36.10133995376445
mmalem,undisturbed,sem,0.662,37.97723322529124
mmalem,undisturbed,sem,0.6574,39.85871759276783
mmalem,undisturbed,sem,0.6525,41.641208181376356
mmalem,undisturbed,sem,0.6476999999999999,43.30353211729929
mmalem,undisturbed,sem,0.643,45.03221630040586
mmalem,undisturbed,sem,0.6381,46.82990984276813
mmalem,undisturbed,sem,0.6331,48.47561434004133
mmalem,undisturbed,sem,0.6278,50.179152459062664
mmalem,undisturbed,sem,0.6224000000000001,52.06229655794182
mmalem,undisturbed,sem,0.6167,53.891878461290425
mmalem,undisturbed,sem,0.6108,56.301935080300034
mmalem,undisturbed,sem,0.6048,58.95536353309058
mmalem,undisturbed,sem,0.5985,61.733844216218095
mmalem,undisturbed,sem,0.5921,64.64327065972887
mmalem,undisturbed,sem,0.5853,67.68981414718321
mmalem,undisturbed,sem,0.5779,71.04333193505902
mmalem,undisturbed,sem,0.5706,74.90715826830086
mmalem,undisturbed,sem,0.5631,78.79947457469451
mmalem,undisturbed,sem,0.5554,83.08513343407404
mmalem,undisturbed,sem,0.5478000000000001,87.40239265416105
mmalem,undisturbed,sem,0.5403,91.94398475310435
mmalem,undisturbed,sem,0.5328,97.16801295395432
mmalem,undisturbed,sem,0.525,102.68885742523852
mmalem,undisturbed,sem,0.5169,109.02430370218896
mmalem,undisturbed,sem,0.5089,115.48439983140382
mmalem,undisturbed,sem,0.5012,122.32728072127794
mmalem,undisturbed,sem,0.4938,129.5756277948216
mmalem,undisturbed,sem,0.4867,137.2534664338506
mmalem,undisturbed,sem,0.47950000000000004,145.72139552294357
mmalem,undisturbed,sem,0.4722,155.06840565164438
mmalem,undisturbed,sem,0.46520000000000006,165.01496122137348
mmalem,undisturbed,sem,0.4583,175.5995188862809
mmalem,undisturbed,sem,0.45159999999999995,186.0044445196327
mmalem,undisturbed,sem,0.4451,196.57275375990838
mmalem,undisturbed,sem,0.43829999999999997,206.7870423878641
mmalem,undisturbed,sem,0.43119999999999997,218.03354783726778
mmalem,undisturbed,sem,0.42460000000000003,229.89171581331192
mmalem,undisturbed,sem,0.4179,242.39481274245907
mmalem,undisturbed,sem,0.4118,254.40364045844558
mmalem,undisturbed,sem,0.406,266.3933146521152
mmalem,undisturbed,sem,0.40049999999999997,278.9480447821358
mmalem,undisturbed,sem,0.3953,291.42266249600624
mmalem,undisturbed,sem,0.39039999999999997,303.7549204397899
mmalem,undisturbed,sem,0.3856,316.60904783836924
mmalem,undisturbed,sem,0.38130000000000003,329.2481335310574
mmalem,undisturbed,sem,0.37689999999999996,341.6042943935155
mmalem,undisturbed,sem,0.3716,355.2411944736237
mmalem,undisturbed,sem,0.3666,370.2740886383541
mmalem,undisturbed,sem,0.36210000000000003,387.72456881674975
mmalem,undisturbed,sem,0.3577,405.0636965315251
mmalem,undisturbed,sem,0.35350000000000004,424.1537604171861
mmalem,undisturbed,sem,0.3492,443.12200956636906
mmalem,undisturbed,sem,0.34509999999999996,462.9385229757387
mmalem,undisturbed,sem,0.34130000000000005,482.52889123520526
mmalem,undisturbed,sem,0.3375,502.94827352028017
mmalem,undisturbed,sem,0.33340000000000003,526.6514953959976
mmalem,undisturbed,sem,0.32939999999999997,551.471815702846
mmalem,undisturbed,sem,0.3256,580.1273246074608
mmalem,undisturbed,sem,0.32189999999999996,610.2718274501178
mmalem,undisturbed,sem,0.31829999999999997,640.5061759200875
mmalem,undisturbed,sem,0.3148,673.7880770162424
mmalem,undisturbed,sem,0.3115,707.1691747486049
mmalem,undisturbed,sem,0.30820000000000003,740.4970311808595
mmalem,undisturbed,sem,0.3046,777.1830525153935
mmalem,undisturbed,sem,0.3009,821.3406577623862
mmalem,undisturbed,sem,0.29760000000000003,870.0081513743721
mmalem,undisturbed,sem,0.2945,919.4398475310434
mmalem,undisturbed,sem,0.2914,964.991130577452
mmalem,undisturbed,sem,0.2883,1015.1338779450474
mmalem,undisturbed,sem,0.2412,3239.8381994568545
mmalem,undisturbed,dewpoint,0.0235,834686.3698525815
mmalem,undisturbed,dewpoint,0.0218,1417500.829398484
mmalem,undisturbed,dewpoint,0.187,29615.789983446462
mmalem,undisturbed,dewpoint,0.14429999999999998,49149.977309948175
hjjcai,undisturbed,sem,0.4351,1.4175008293984834
hjjcai,undisturbed,sem,0.4334,3.3769398237080988
hjjcai,undisturbed,sem,0.43189999999999995,5.464158917063968
hjjcai,undisturbed,sem,0.4304,7.665197012761763
hjjcai,undisturbed,sem,0.429,10.221704498272098
hjjcai,undisturbed,sem,0.4274,12.868363544725497
hjjcai,undisturbed,sem,0.4255,15.014930339822405
hjjcai,undisturbed,sem,0.4233,16.654182585850336
hjjcai,undisturbed,sem,0.4213,17.47927123837257
hjjcai,undisturbed,sem,0.4189,18.34523678659424
hjjcai,undisturbed,sem,0.4163,19.884895897081346
hjjcai,undisturbed,sem,0.4138,21.454743250037296
hjjcai,undisturbed,sem,0.4113,22.98917158133119
hjjcai,undisturbed,sem,0.4089,24.690126876845923
hjjcai,undisturbed,sem,0.4064,26.455947597306302
hjjcai,undisturbed,sem,0.4033,27.57549529178827
hjjcai,undisturbed,sem,0.4003,28.67631363665489
hjjcai,undisturbed,sem,0.39740000000000003,30.09700785901049
hjjcai,undisturbed,sem,0.3942,31.37063586403387
hjjcai,undisturbed,sem,0.3906,33.076787386499
hjjcai,undisturbed,sem,0.3874,34.71549176564265
hjjcai,undisturbed,sem,0.3845,36.18456213728906
hjjcai,undisturbed,sem,0.38079999999999997,37.54251143136997
hjjcai,undisturbed,sem,0.37689999999999996,38.594313624047764
hjjcai,undisturbed,sem,0.37329999999999997,39.67558342052571
hjjcai,undisturbed,sem,0.36950000000000005,41.16454521295344
hjjcai,undisturbed,sem,0.36590000000000006,42.70938538266455
hjjcai,undisturbed,sem,0.36219999999999997,44.10860488700591
hjjcai,undisturbed,sem,0.35810000000000003,45.44889426761412
hjjcai,undisturbed,sem,0.35359999999999997,46.72220403893417
hjjcai,undisturbed,sem,0.34909999999999997,47.920718571244144
hjjcai,undisturbed,sem,0.3448,49.26327970917096
hjjcai,undisturbed,sem,0.34020000000000006,50.52697772717307
hjjcai,undisturbed,sem,0.3353,51.70390222934195
hjjcai,undisturbed,sem,0.3307,52.78655524769675
hjjcai,undisturbed,sem,0.3262,53.891878461290425
hjjcai,undisturbed,sem,0.32159999999999994,54.893803286729586
hjjcai,undisturbed,sem,0.3169,56.04325118630463
hjjcai,undisturbed,sem,0.3119,57.216767931445695
hjjcai,undisturbed,sem,0.3068,58.41485751135229
hjjcai,undisturbed,sem,0.30219999999999997,59.50087079547178
hjjcai,undisturbed,sem,0.2979,60.46768217056636
hjjcai,undisturbed,sem,0.2937,61.591860314532376
hjjcai,undisturbed,sem,0.2894,62.73693849061481
hjjcai,undisturbed,sem,0.2852,63.90330525942109
hjjcai,undisturbed,sem,0.2808,65.09135640543968
hjjcai,undisturbed,sem,0.2757,66.45433580240216
hjjcai,undisturbed,sem,0.2707,67.84585528424127
hjjcai,undisturbed,sem,0.2656,69.42618826765828
hjjcai,undisturbed,sem,0.2605,71.04333193505902
hjjcai,undisturbed,sem,0.2556,72.36412608772113
hjjcai,undisturbed,sem,0.2507,73.70947563701498
hjjcai,undisturbed,sem,0.24600000000000002,75.25291400121789
hjjcai,undisturbed,sem,0.2412,76.82867116790182
hjjcai,undisturbed,sem,0.2366,78.43742387610483
hjjcai,undisturbed,sem,0.2325,80.26446618497319
hjjcai,undisturbed,sem,0.2285,81.94516266695904
hjjcai,undisturbed,sem,0.22510000000000002,84.0472139363515
hjjcai,undisturbed,sem,0.22190000000000001,86.00492504178982
hjjcai,undisturbed,sem,0.2192,87.8058237684826
hjjcai,undisturbed,sem,0.21600000000000003,89.64443238472218
hjjcai,undisturbed,sem,0.2126,91.73251945627209
hjjcai,undisturbed,sem,0.20989999999999998,93.86924432386117
hjjcai,undisturbed,sem,0.2071,96.2771712565322
hjjcai,undisturbed,sem,0.2045,98.74686615329894
hjjcai,undisturbed,sem,0.2016,101.04697614435634
hjjcai,undisturbed,sem,0.19879999999999998,103.63902572433913
hjjcai,undisturbed,sem,0.19699999999999998,106.54260756656947
hjjcai,undisturbed,sem,0.195,109.52753702332636
hjjcai,undisturbed,sem,0.19219999999999998,112.8556539549907
hjjcai,undisturbed,sem,0.18960000000000002,116.55296382667808
hjjcai,undisturbed,sem,0.18710000000000002,121.20577747050739
hjjcai,undisturbed,sem,0.18469999999999998,126.33489440067606
hjjcai,undisturbed,sem,0.1822,132.2888745419436
hjjcai,undisturbed,sem,0.1795,138.52345712239304
hjjcai,undisturbed,sem,0.1766,145.3862456135522
hjjcai,undisturbed,sem,0.174,152.94078736375576
hjjcai,undisturbed,sem,0.1721,161.63050195894016
hjjcai,undisturbed,sem,0.1703,171.99797019169785
hjjcai,undisturbed,sem,0.1684,184.29914552208655
hjjcai,undisturbed,sem,0.1664,199.76680406250006
hjjcai,undisturbed,sem,0.1636,218.03354783726778
hjjcai,undisturbed,sem,0.1612,240.72617858852334
hjjcai,undisturbed,sem,0.15960000000000002,267.62293032411577
hjjcai,undisturbed,sem,0.15710000000000002,301.66388627557916
hjjcai,undisturbed,sem,0.1564,347.95519239153816
hjjcai,undisturbed,sem,0.156,412.5943929003778
hjjcai,undisturbed,sem,0.1539,509.94498095881795
hjjcai,undisturbed,sem,0.1518,655.4254813315697
hjjcai,undisturbed,sem,0.1497,874.0239265416108
hjjcai,undisturbed,sem,0.1425,3239.8381994568545
hjjcai,undisturbed,dewpoint,0.0058,1100330.9316393514
hjjcai,undisturbed,dewpoint,0.0187,71043.33193505905
hjjcai,undisturbed,dewpoint,0.0175,52665.14953959982
faeefm,undisturbed,sem,0.8786,3.195385952888653
faeefm,undisturbed,sem,0.8801000000000001,3.4476512001284503
faeefm,undisturbed,sem,0.8809999999999999,3.5117478214652804
faeefm,undisturbed,sem,0.8811,3.728407060051987
faeefm,undisturbed,sem,0.8809999999999999,4.270938538266455
faeefm,undisturbed,sem,0.8806999999999999,5.1942556598607235
faeefm,undisturbed,sem,0.8803,5.881976995964632
faeefm,undisturbed,sem,0.8798999999999999,5.828050706726155
faeefm,undisturbed,sem,0.8793000000000001,6.360969624189608
faeefm,undisturbed,sem,0.8786,7.5600265670085625
faeefm,undisturbed,sem,0.8778,8.100714414658864
faeefm,undisturbed,sem,0.877,8.620318686988304
faeefm,undisturbed,sem,0.8759999999999999,9.784154944273896
faeefm,undisturbed,sem,0.875,11.10512168396463
faeefm,undisturbed,sem,0.8737999999999999,12.604433220657006
faeefm,undisturbed,sem,0.8726,12.750385678607552
faeefm,undisturbed,sem,0.8714,10.927563067849977
faeefm,undisturbed,sem,0.8702,9.672156648764949
faeefm,undisturbed,sem,0.8687,9.829316551547985
faeefm,undisturbed,sem,0.8671,10.363902572433913
faeefm,undisturbed,sem,0.8654000000000001,9.152154051612627
faeefm,undisturbed,sem,0.8636,8.251317939857364
faeefm,undisturbed,sem,0.8615,9.258131000832819
faeefm,undisturbed,sem,0.8592,10.221704498272098
faeefm,undisturbed,sem,0.857,11.416246083793348
faeefm,undisturbed,sem,0.8547,11.054098284566304
faeefm,undisturbed,sem,0.8523000000000001,11.18209871003686
faeefm,undisturbed,sem,0.8495,12.517664912684431
faeefm,undisturbed,sem,0.8466,12.9874330465982
faeefm,undisturbed,sem,0.8434,13.412919610436779
faeefm,undisturbed,sem,0.8401000000000001,13.94836558553726
faeefm,undisturbed,sem,0.8370000000000001,14.339147154158717
faeefm,undisturbed,sem,0.8339,14.706973899465273
faeefm,undisturbed,sem,0.8308,15.188795038907937
faeefm,undisturbed,sem,0.8277,15.686401316204302
faeefm,undisturbed,sem,0.8245,16.05178454097546
faeefm,undisturbed,sem,0.8212999999999999,16.501496122137347
faeefm,undisturbed,sem,0.8179000000000001,17.160238583760655
faeefm,undisturbed,sem,0.8145,17.6410049438447
faeefm,undisturbed,sem,0.8111,18.177046644779512
faeefm,undisturbed,sem,0.8077,18.68630020263847
faeefm,undisturbed,sem,0.8043,19.209821159996373
faeefm,undisturbed,sem,0.8009000000000001,19.657275375990835
faeefm,undisturbed,sem,0.7975,20.20799946327878
faeefm,undisturbed,sem,0.7939,20.72637357519929
faeefm,undisturbed,sem,0.7904000000000001,21.209152834894432
faeefm,undisturbed,sem,0.7868999999999999,21.653261545134406
faeefm,undisturbed,sem,0.7831999999999999,22.106669662476875
faeefm,undisturbed,sem,0.7795000000000001,22.56957191170538
faeefm,undisturbed,sem,0.7757999999999999,23.042167095039837
faeefm,undisturbed,sem,0.7720999999999999,23.57888811531645
faeefm,undisturbed,sem,0.7679,24.183732014340734
faeefm,undisturbed,sem,0.7633,24.804091324456415
faeefm,undisturbed,sem,0.7585999999999999,25.3818528322081
faeefm,undisturbed,sem,0.7535,26.092958388157516
faeefm,undisturbed,sem,0.748,26.947800385427207
faeefm,undisturbed,sem,0.742,27.83064820823133
faeefm,undisturbed,sem,0.7358,28.80867748635917
faeefm,undisturbed,sem,0.7290000000000001,29.958724668930522
faeefm,undisturbed,sem,0.7221,31.226500884821412
faeefm,undisturbed,sem,0.7156,32.547926131214794
faeefm,undisturbed,sem,0.7093,33.92527069717095
faeefm,undisturbed,sem,0.7031000000000001,35.19843236263302
faeefm,undisturbed,sem,0.6970000000000001,36.60355961947227
faeefm,undisturbed,sem,0.691,38.064779789415454
faeefm,undisturbed,sem,0.6851,39.58433211085555
faeefm,undisturbed,sem,0.6795,41.16454521295344
faeefm,undisturbed,sem,0.6739,42.90652294851007
faeefm,undisturbed,sem,0.6681999999999999,44.72221670389584
faeefm,undisturbed,sem,0.6624,46.614745951574996
faeefm,undisturbed,sem,0.6567000000000001,48.69936760945132
faeefm,undisturbed,sem,0.6509,50.994498095881774
faeefm,undisturbed,sem,0.6446999999999999,53.644267771618566
faeefm,undisturbed,sem,0.6379,56.95388076230616
faeefm,undisturbed,sem,0.6307,60.74678831008635
faeefm,undisturbed,sem,0.6236,65.39180445554346
faeefm,undisturbed,sem,0.6162,70.8799368057752
faeefm,undisturbed,sem,0.6087,77.71830525153935
faeefm,undisturbed,sem,0.6014,85.2164271495133
faeefm,undisturbed,sem,0.5943999999999999,93.86924432386117
faeefm,undisturbed,sem,0.5877,103.40066257968043
faeefm,undisturbed,sem,0.5811999999999999,114.42563248972385
faeefm,undisturbed,sem,0.5749,126.62612640981601
faeefm,undisturbed,sem,0.5687,140.77428223256183
faeefm,undisturbed,sem,0.5626,156.14328848899885
faeefm,undisturbed,sem,0.5565,173.5894478153026
faeefm,undisturbed,sem,0.5506,192.98489665756392
faeefm,undisturbed,sem,0.5447,214.54743250037285
faeefm,undisturbed,sem,0.5388000000000001,238.5191877174703
faeefm,undisturbed,sem,0.5326,263.9510060631863
faeefm,undisturbed,sem,0.5259,293.4427078883398
faeefm,undisturbed,sem,0.5192,330.76787386498995
faeefm,undisturbed,sem,0.5127,379.7723322529124
faeefm,undisturbed,sem,0.5065,443.12200956636906
faeefm,undisturbed,sem,0.5008,527.8655524769672
faeefm,undisturbed,sem,0.4954,637.5633173579655
faeefm,undisturbed,sem,0.4903,773.6122207476185
faeefm,undisturbed,sem,0.4854,940.8563528022023
faeefm,undisturbed,sem,0.4806,1146.894108148269
faeefm,undisturbed,sem,0.43979999999999997,4503.221630040586
faeefm,undisturbed,dewpoint,0.2933,27639.063373551846
faeefm,undisturbed,dewpoint,0.3243,32473.06797840472
faeefm,undisturbed,dewpoint,0.395,18686.300202638482
faeefm,undisturbed,dewpoint,0.38770000000000004,19121.560049014384
bbadkc,undisturbed,sem,0.7864,0.009806709750811507
bbadkc,undisturbed,sem,0.7863,0.8502043480579936
bbadkc,undisturbed,sem,0.7857999999999999,2.053635304008878
bbadkc,undisturbed,sem,0.7852,2.725984120739513
bbadkc,undisturbed,sem,0.7847,3.072722366472415
bbadkc,undisturbed,sem,0.784,3.4956128058589626
bbadkc,undisturbed,sem,0.7831999999999999,3.9675583420525706
bbadkc,undisturbed,sem,0.7824,4.555366478927828
bbadkc,undisturbed,sem,0.7815000000000001,5.643172444490659
bbadkc,undisturbed,sem,0.7806000000000001,7.387939352695546
bbadkc,undisturbed,sem,0.7796,9.806709750811507
bbadkc,undisturbed,sem,0.7786,12.72106060530892
bbadkc,undisturbed,sem,0.7775,15.471175821550721
bbadkc,undisturbed,sem,0.7764,14.605731803266767
bbadkc,undisturbed,sem,0.7752,12.03714027672973
bbadkc,undisturbed,sem,0.774,13.047380313795996
bbadkc,undisturbed,sem,0.7729,15.978033290246465
bbadkc,undisturbed,sem,0.7716,16.12587621201059
bbadkc,undisturbed,sem,0.7703,13.228887454194364
bbadkc,undisturbed,sem,0.769,12.750385678607552
bbadkc,undisturbed,sem,0.7676000000000001,16.014866460997098
bbadkc,undisturbed,sem,0.7661,19.477056392085707
bbadkc,undisturbed,sem,0.7645000000000001,22.05582573315729
bbadkc,undisturbed,sem,0.7628,22.005098741630135
bbadkc,undisturbed,sem,0.7609999999999999,23.2018877669706
bbadkc,undisturbed,sem,0.7593000000000001,26.395100606318618
bbadkc,undisturbed,sem,0.7576,28.152911926181865
bbadkc,undisturbed,sem,0.7559,29.821076832396272
bbadkc,undisturbed,sem,0.754,31.154681925741347
bbadkc,undisturbed,sem,0.7519,32.547926131214794
bbadkc,undisturbed,sem,0.7498,33.76939823708098
bbadkc,undisturbed,sem,0.7479,34.71549176564265
bbadkc,undisturbed,sem,0.7458,33.69173077638492
bbadkc,undisturbed,sem,0.7437,34.00347652298513
bbadkc,undisturbed,sem,0.7415,36.267976167760075
bbadkc,undisturbed,sem,0.7394,37.28407060051988
bbadkc,undisturbed,sem,0.7372,37.889888012677055
bbadkc,undisturbed,sem,0.7349,38.594313624047764
bbadkc,undisturbed,sem,0.7326,39.31183548531473
bbadkc,undisturbed,sem,0.7302,40.042697073941824
bbadkc,undisturbed,sem,0.7278,40.787146393976926
bbadkc,undisturbed,sem,0.7252,41.54543606020743
bbadkc,undisturbed,sem,0.7223999999999999,42.415376041718595
bbadkc,undisturbed,sem,0.7193999999999999,43.403357068443626
bbadkc,undisturbed,sem,0.7164,44.312200956636936
bbadkc,undisturbed,sem,0.7134,45.3443647114631
bbadkc,undisturbed,sem,0.7101999999999999,46.29385229757387
bbadkc,undisturbed,sem,0.7069,47.37217464178763
bbadkc,undisturbed,sem,0.7037,48.47561434004133
bbadkc,undisturbed,sem,0.7003,49.604756450668724
bbadkc,undisturbed,sem,0.6970999999999999,50.76019965976285
bbadkc,undisturbed,sem,0.6937000000000001,51.94255659860723
bbadkc,undisturbed,sem,0.6903,53.27498322978429
bbadkc,undisturbed,sem,0.6869,54.64158917063968
bbadkc,undisturbed,sem,0.6836,56.04325118630463
bbadkc,undisturbed,sem,0.6801,57.74618816679145
bbadkc,undisturbed,sem,0.6766,59.63803446849771
bbadkc,undisturbed,sem,0.6731,61.733844216218095
bbadkc,undisturbed,sem,0.6694,63.90330525942109
bbadkc,undisturbed,sem,0.6656,66.60752886773541
bbadkc,undisturbed,sem,0.6618,69.42618826765828
bbadkc,undisturbed,sem,0.6579999999999999,72.6981437174214
bbadkc,undisturbed,sem,0.6541,76.299786315698
bbadkc,undisturbed,sem,0.6501,80.26446618497319
bbadkc,undisturbed,sem,0.6462,84.82489323196727
bbadkc,undisturbed,sem,0.6420999999999999,89.85108414372712
bbadkc,undisturbed,sem,0.6378,95.83481783603287
bbadkc,undisturbed,sem,0.6335000000000001,102.45267960702557
bbadkc,undisturbed,sem,0.6292,109.78002407225108
bbadkc,undisturbed,sem,0.6247,118.44679713906699
bbadkc,undisturbed,sem,0.6211,126.91802977807282
bbadkc,undisturbed,sem,0.6188,135.68233899557532
bbadkc,undisturbed,sem,0.6157,145.72139552294357
bbadkc,undisturbed,sem,0.6113000000000001,158.68041282747706
bbadkc,undisturbed,sem,0.6065,173.5894478153026
bbadkc,undisturbed,sem,0.6015,190.77581681288441
bbadkc,undisturbed,sem,0.5966,209.66373669986885
bbadkc,undisturbed,sem,0.5913,232.018877669706
bbadkc,undisturbed,sem,0.5857,258.5373670774415
bbadkc,undisturbed,sem,0.5803,286.763136366549
bbadkc,undisturbed,sem,0.575,317.3389070712537
bbadkc,undisturbed,sem,0.5699000000000001,349.56128058589627
bbadkc,undisturbed,sem,0.5647,384.1698886034099
bbadkc,undisturbed,sem,0.5596,422.20495090928847
bbadkc,undisturbed,sem,0.5545,464.00570648662887
bbadkc,undisturbed,sem,0.5493,508.77214004860303
bbadkc,undisturbed,sem,0.5440999999999999,557.8575583684003
bbadkc,undisturbed,sem,0.5389,608.8682411960889
bbadkc,undisturbed,sem,0.5337,664.5433580240216
bbadkc,undisturbed,sem,0.5287,720.3164312962658
bbadkc,undisturbed,sem,0.5242,773.6122207476185
bbadkc,undisturbed,sem,0.5201,827.0339192165181
bbadkc,undisturbed,sem,0.5157,886.1828105268179
bbadkc,undisturbed,sem,0.5106,958.3481783603291
bbadkc,undisturbed,sem,0.5047,1043.574171307839
bbadkc,undisturbed,sem,0.358,6831.614028603904
bbadkc,undisturbed,dewpoint,0.2949,21954.488418945955
bbadkc,undisturbed,dewpoint,0.24710000000000001,14505.186652756249
bbadkc,undisturbed,dewpoint,0.2723,24633.34116081614
bbadkc,undisturbed,dewpoint,0.09390000000000001,1050807.8818856413
ihdjig,undisturbed,sem,0.6404000000000001,0.009806709750811507
ihdjig,undisturbed,sem,0.6399,0.4949066867673441
ihdjig,undisturbed,sem,0.6394,1.1156380596673867
ihdjig,undisturbed,sem,0.6386999999999999,1.4980396958332003
ihdjig,undisturbed,sem,0.638,1.6769623864532934
ihdjig,undisturbed,sem,0.637,1.9930735316278374
ihdjig,undisturbed,sem,0.636,2.3851918771747025
ihdjig,undisturbed,sem,0.6349,2.7385666917430824
ihdjig,undisturbed,sem,0.6335999999999999,2.947971778866767
ihdjig,undisturbed,sem,0.6324000000000001,3.180704488034336
ihdjig,undisturbed,sem,0.631,3.5524119447362357
ihdjig,undisturbed,sem,0.6296,3.8505549165900095
ihdjig,undisturbed,sem,0.6281,4.18334152652806
ihdjig,undisturbed,sem,0.6267,4.482531206076974
ihdjig,undisturbed,sem,0.6253,4.492864507698596
ihdjig,undisturbed,sem,0.6236999999999999,4.340335706844363
ihdjig,undisturbed,sem,0.6221,4.222049509092886
ihdjig,undisturbed,sem,0.6204,4.461935845976294
ihdjig,undisturbed,sem,0.6186,4.82528891235205
ihdjig,undisturbed,sem,0.6168,5.076019965976284
ihdjig,undisturbed,sem,0.6151,5.47675510426328
ihdjig,undisturbed,sem,0.6132,5.630193508030005
ihdjig,undisturbed,sem,0.6113000000000001,5.787930687860709
ihdjig,undisturbed,sem,0.6095,5.514718157028461
ihdjig,undisturbed,sem,0.6076,4.431220095663693
ihdjig,undisturbed,sem,0.6058,3.877245688167498
ihdjig,undisturbed,sem,0.6038,4.116454521295345
ihdjig,undisturbed,sem,0.6017,4.421028572255448
ihdjig,undisturbed,sem,0.5995,4.693786393412229
ihdjig,undisturbed,sem,0.5972999999999999,4.903693549901232
ihdjig,undisturbed,sem,0.5951,5.242317515734588
ihdjig,undisturbed,sem,0.5928,5.604325118630465
ihdjig,undisturbed,sem,0.5905,5.80127324607461
ihdjig,undisturbed,sem,0.5881000000000001,5.936402259013971
ihdjig,undisturbed,sem,0.5856,5.881976995964632
ihdjig,undisturbed,sem,0.583,5.95008707954718
ihdjig,undisturbed,sem,0.5803,6.230506044382656
ihdjig,undisturbed,sem,0.5776,6.375633173579652
ihdjig,undisturbed,sem,0.575,6.554254813315694
ihdjig,undisturbed,sem,0.5725,6.784585528424125
ihdjig,undisturbed,sem,0.5699000000000001,7.071691747486047
ihdjig,undisturbed,sem,0.5672999999999999,7.269814371742138
ihdjig,undisturbed,sem,0.5646,7.387939352695546
ihdjig,undisturbed,sem,0.5616,7.577454228120764
ihdjig,undisturbed,sem,0.5584,7.753955810964149
ihdjig,undisturbed,sem,0.555,8.044949488872508
ihdjig,undisturbed,sem,0.5512,8.502043480579935
ihdjig,undisturbed,sem,0.5474,8.923255363115508
ihdjig,undisturbed,sem,0.5436,9.322305299117215
ihdjig,undisturbed,sem,0.5399,9.672156648764949
ihdjig,undisturbed,sem,0.5363,10.058270746108281
ihdjig,undisturbed,sem,0.5323,10.556581906913094
ihdjig,undisturbed,sem,0.5278,11.15638059667387
ihdjig,undisturbed,sem,0.5232,11.73608703756209
ihdjig,undisturbed,sem,0.5186,12.345916111386252
ihdjig,undisturbed,sem,0.5142,13.077457631712194
ihdjig,undisturbed,sem,0.5097,13.820486201193232
ihdjig,undisturbed,sem,0.5052,14.639401492375244
ihdjig,undisturbed,sem,0.5008,15.578416889093754
ihdjig,undisturbed,sem,0.4962,16.577663567516886
ihdjig,undisturbed,sem,0.4915,17.6410049438447
ihdjig,undisturbed,sem,0.4868,18.815827447708557
ihdjig,undisturbed,sem,0.4826,20.06888857346377
ihdjig,undisturbed,sem,0.47850000000000004,21.4053987098587
ihdjig,undisturbed,sem,0.474,22.936297953921752
ihdjig,undisturbed,sem,0.4693,24.7470434974706
ihdjig,undisturbed,sem,0.4644,26.762293032411574
ihdjig,undisturbed,sem,0.4594,29.14226624960064
ihdjig,undisturbed,sem,0.45409999999999995,31.88036769134699
ihdjig,undisturbed,sem,0.44909999999999994,34.71549176564265
ihdjig,undisturbed,sem,0.44420000000000004,37.889888012677055
ihdjig,undisturbed,sem,0.43939999999999996,41.44988420880475
ihdjig,undisturbed,sem,0.43479999999999996,45.3443647114631
ihdjig,undisturbed,sem,0.4301,49.83372160325588
ihdjig,undisturbed,sem,0.4252,55.27430895312926
ihdjig,undisturbed,sem,0.4202,61.733844216218095
ihdjig,undisturbed,sem,0.41509999999999997,69.10720390769407
ihdjig,undisturbed,sem,0.41,77.71830525153935
ihdjig,undisturbed,sem,0.40509999999999996,87.8058237684826
ihdjig,undisturbed,sem,0.4004,99.43134672962695
ihdjig,undisturbed,sem,0.3956,112.59609315363025
ihdjig,undisturbed,sem,0.3909,127.50385678607547
